eventType,ip,user_agent_raw,path
mlt-sport,"193.119.35.18, 104.98.3.78, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5486871&started=true
mlt-sport,"159.196.169.250, 23.40.103.168, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/related?genres=Sport%2CRugby&maxRating=PG&source=5629280&started=true
mlt-sport,"1.40.10.16, 23.40.103.183, 23.32.5.76","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=159264&started=true
mlt-sport,"61.68.62.9, 10.206.199.181, 23.206.199.173, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.6998.205 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5670397&started=true
mlt-sport,"60.226.170.50, 23.56.110.135, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.7258.156 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629282&started=true
mlt-sport,"124.188.226.243, 184.86.223.79, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545764&started=true
mlt-sport,"124.158.16.173, 23.214.88.111, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"124.188.75.143, 23.220.178.204, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545769&started=true
mlt-sport,"122.150.139.126, 23.214.88.175, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629286&started=true
mlt-sport,"118.211.57.17, 23.40.103.172, 23.32.5.76","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
mlt-sport,"144.134.9.63, 23.56.110.174, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5486786&started=true
mlt-sport,"203.51.1.39, 184.86.223.83, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"203.37.238.226, 23.213.128.4, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"120.159.47.118, 23.205.115.100, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545764&started=true
mlt-sport,"49.183.123.62, 23.32.60.69, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545778&started=true
mlt-sport,"115.128.154.79, 203.213.73.211, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5121916&started=true
mlt-sport,"120.17.141.47, 23.214.88.110, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"165.225.233.82, 2.21.22.140, 23.205.113.84","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"116.250.181.63, 23.206.199.181, 23.62.36.167",Dalvik/2.1.0 (Linux; U; Android 12; BRAVIA 4K VH22 Build/STT2.230505.001.S66),/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&tz=Australia%2FBrisbane
mlt-sport,"49.199.92.82, 23.32.60.69, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545769&started=true
mlt-sport,"101.189.1.10, 184.86.223.79, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport&maxRating=PG&source=5670405&started=true
mlt-sport,"120.17.37.3, 23.40.103.172, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
mlt-sport,"203.37.238.169, 23.213.128.4, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5555051&started=true
mlt-sport,"14.2.53.36, 184.84.238.6, 23.62.36.167",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
mlt-sport,"116.212.237.46, 10.214.88.148, 23.214.88.124, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
mlt-sport,"103.73.84.37, 23.56.110.135, 23.32.5.76","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629280&started=true
mlt-sport,"101.115.7.64, 23.40.103.183, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545762&started=true
mlt-sport,"194.127.105.39, 184.84.238.17, 23.62.36.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545762&started=true
mlt-sport,"14.200.59.118, 150.101.143.5, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5486786&started=true
mlt-sport,"203.219.238.90, 23.40.103.183, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
mlt-sport,"175.35.67.20, 23.206.194.234, 23.62.36.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5486950&started=true
mlt-sport,"49.194.194.25, 23.32.60.69, 23.62.36.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5555158&started=true
mlt-sport,"59.102.26.164, 23.206.199.181, 23.62.36.181",Dalvik/2.1.0 (Linux; U; Android 14; Chromecast HD Build/UTTC.241218.008.H1),/related?genres=Sport%2CFootball&maxRating=PG&source=5685334&tz=Australia%2FMelbourne
mlt-sport,"203.56.140.249, 23.56.110.135, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=4204605&started=true
mlt-sport,"159.196.11.162, 23.56.110.135, 23.32.5.76","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5564658&started=true
mlt-sport,"101.165.198.75, 184.50.237.226, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5419587&started=true
mlt-sport,"60.227.238.33, 23.40.103.168, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CRugby&maxRating=PG&source=5629279&started=true
mlt-sport,"49.180.61.174, 23.40.103.168, 23.32.5.18","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5678642&started=true
mlt-sport,"110.33.43.132, 23.40.103.183, 10.32.5.18, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5564682&started=true
mlt-sport,"211.26.38.174, 10.79.127.62, 121.79.127.63, 23.62.36.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5486871&started=true
mlt-sport,"61.68.208.115, 23.56.110.135, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5486871&started=true
mlt-sport,"101.191.37.6, 10.40.103.168, 23.40.103.183, 23.32.5.76","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=159277&started=true
mlt-sport,"124.169.110.242, 23.56.110.135, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5564508&started=true
mlt-sport,"61.68.208.115, 202.7.187.44, 23.40.103.178","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5486966&started=true
mlt-sport,"121.200.5.1, 184.84.238.19, 23.62.36.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629280&started=true
mlt-sport,"193.116.251.228, 23.56.110.135, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629282&started=true
mlt-sport,"203.3.70.182, 23.214.88.134, 23.32.5.59","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629280&started=true
mlt-sport,"175.32.229.36, 23.40.103.183, 23.32.5.76","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.7 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545793&started=true
mlt-sport,"58.164.80.123, 23.40.103.183, 23.32.5.76","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.1 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545782&started=true
mlt-sport,"49.3.162.67, 23.62.156.28, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5678642&started=true
mlt-sport,"175.33.174.66, 23.206.199.135, 10.62.36.182, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5678642&started=true
mlt-sport,"175.32.219.107, 23.40.103.172, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545793&started=true
mlt-sport,"101.166.76.51, 60.254.143.109, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545791&started=true
mlt-sport,"61.69.255.6, 23.214.88.140, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545778&started=true
mlt-sport,"114.72.32.36, 23.56.110.174, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545793&started=true
mlt-sport,"49.186.229.34, 23.40.103.183, 23.32.5.18","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"116.240.42.155, 23.214.88.204, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545789&started=true
mlt-sport,"122.150.165.125, 10.218.21.53, 139.218.21.37, 23.62.36.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5555113&started=true
mlt-sport,"159.196.132.63, 184.84.150.46, 23.62.36.182","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629279&started=true
mlt-sport,"122.148.227.42, 23.206.199.173, 23.62.36.182","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=159276&started=true
mlt-sport,"101.115.1.240, 23.40.103.172, 23.32.5.76","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545791&started=true
mlt-sport,"119.15.74.25, 23.206.199.156, 23.62.36.167",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:143.0) Gecko/20100101 Firefox/143.0,/related?genres=Sport%2CFootball&maxRating=PG&source=5545762&started=true
mlt-sport,"101.115.1.240, 23.40.103.172, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545789&started=true
mlt-sport,"58.174.27.148, 23.205.117.14, 23.62.36.182","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Herring/90.1.1417.5",/related?genres=Sport%2CFootball&maxRating=PG&source=5545793&started=true
mlt-sport,"134.238.39.87, 23.206.199.156, 10.62.36.182, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5486950&started=true
mlt-sport,"159.196.168.111, 23.40.103.183, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545793&started=true
mlt-sport,"58.164.248.171, 60.254.143.207, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545793&started=true
mlt-sport,"49.192.185.48, 23.206.194.234, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=159276&started=true
mlt-sport,"149.135.100.18, 10.205.117.166, 23.205.117.38, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545785&started=true
mlt-sport,"124.149.246.253, 184.84.238.17, 23.62.36.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5486871&started=true
mlt-sport,"14.203.37.19, 203.213.73.180, 23.32.5.76",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:145.0) Gecko/20100101 Firefox/145.0,/related?genres=Sport%2CFootball&maxRating=PG&source=5545789&started=true
mlt-sport,"1.145.82.17, 23.40.103.172, 23.32.5.52",Dalvik/2.1.0 (Linux; U; Android 8.0.0; BRAVIA 4K 2015 Build/OPR2.170623.027.S16),/related?genres=Sport%2CFootball&maxRating=PG&source=5536497&tz=Australia%2FSydney
mlt-sport,"58.110.47.40, 23.40.103.172, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545789&started=true
mlt-sport,"119.12.214.69, 23.214.88.189, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"165.225.232.105, 23.40.103.183, 23.32.5.76","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545793&started=true
mlt-sport,"175.38.95.83, 184.84.238.16, 23.62.36.182","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
mlt-sport,"101.115.82.210, 23.40.103.183, 23.32.5.52",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/related?genres=Sport%2CRugby&maxRating=PG&source=5629279&started=true
mlt-sport,"110.21.150.52, 23.40.103.172, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545791&started=true
mlt-sport,"1.140.127.108, 184.50.237.226, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545785&started=true
mlt-sport,"122.150.218.39, 121.79.127.77, 23.62.36.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=159276&started=true
mlt-sport,"139.216.38.224, 23.40.103.172, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545764&started=true
mlt-sport,"159.196.169.1, 23.40.103.172, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=159276&started=true
mlt-sport,"58.169.134.230, 165.225.114.214, 23.40.103.183, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545769&started=true
mlt-sport,"1.158.14.183, 10.54.30.13, 23.205.115.36, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545757&started=true
mlt-sport,"58.179.83.199, 23.56.110.135, 23.32.5.52",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:144.0) Gecko/20100101 Firefox/144.0,/related?genres=Sport%2CFootball&maxRating=PG&source=5545762&started=true
mlt-sport,"49.186.165.232, 23.40.103.183, 10.32.5.27, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545764&started=true
mlt-sport,"58.84.143.32, 23.214.88.174, 23.32.5.76","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/related?genres=Sport%2CRugby&maxRating=PG&source=5637399&started=true
mlt-sport,"1.157.21.45, 23.214.88.148, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629284&started=true
